Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
26985654,12/25/2013 02:04:58 PM,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11210,936 EAST 26 STREET,EAST 26 STREET,AVENUE I,AVENUE J,,,ADDRESS,BROOKLYN,,N/A,Open,01/02/2014 02:04:58 PM,,14 BROOKLYN,BROOKLYN,997870,167996,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62777626627263,-73.95093327669387,"(40.62777626627263, -73.95093327669387)"
26986460,12/25/2013 02:03:52 PM,01/08/2014 12:00:00 AM,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,10009,103 EAST 2 STREET,EAST 2 STREET,1 AVENUE,AVENUE A,,,ADDRESS,NEW YORK,,N/A,Closed,,01/08/2014 12:00:00 AM,03 MANHATTAN,MANHATTAN,987779,202910,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72361708309945,-73.98726832059405,"(40.72361708309945, -73.98726832059405)"
26983931,12/25/2013 02:02:00 PM,01/08/2014 02:15:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11691,13-64 GIPSON STREET,GIPSON STREET,JAYDEE COURT,NAMEOKE AVENUE,,,ADDRESS,Far Rockaway,,N/A,Closed,,01/08/2014 02:15:00 PM,14 QUEENS,QUEENS,1051412,160823,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.607843822862016,-73.75811751956033,"(40.607843822862016, -73.75811751956033)"
26985670,12/25/2013 01:59:01 PM,12/25/2013 03:14:17 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10473,435 ST LAWRENCE AVENUE,ST LAWRENCE AVENUE,PATTERSON AVENUE,LACOMBE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,12/25/2013 09:59:01 PM,12/25/2013 03:13:39 PM,09 BRONX,BRONX,1022131,235852,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81395379014921,-73.8631500189991,"(40.81395379014921, -73.8631500189991)"
26985281,12/25/2013 01:57:55 PM,12/25/2013 02:21:40 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11435,145-66 LAKEWOOD AVENUE,LAKEWOOD AVENUE,PRINCETON STREET,LIVERPOOL STREET,,,ADDRESS,JAMAICA,,Precinct,Closed,12/25/2013 09:57:55 PM,12/25/2013 02:21:40 PM,12 QUEENS,QUEENS,1039117,191178,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.691246148678445,-73.80215060798605,"(40.691246148678445, -73.80215060798605)"
26986085,12/25/2013 01:56:00 PM,12/30/2013 12:00:00 PM,DSNY,BCC - Staten Island,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,10304,22 GATEWAY DRIVE,GATEWAY DRIVE,ROME AVENUE,PAMELA LANE,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,12/30/2013 12:00:00 PM,02 STATEN ISLAND,STATEN ISLAND,959559,158559,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.601849726257605,-74.08891601775973,"(40.601849726257605, -74.08891601775973)"
26985967,12/25/2013 01:55:40 PM,12/25/2013 03:07:03 PM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10306,314 COMBS AVENUE,COMBS AVENUE,THOMAS STREET,CLARKE AVENUE,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,12/25/2013 09:55:40 PM,12/25/2013 03:06:06 PM,03 STATEN ISLAND,STATEN ISLAND,947484,145202,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.565145583671566,-74.13232719777082,"(40.565145583671566, -74.13232719777082)"
26986531,12/25/2013 01:55:24 PM,02/01/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,,11435,90-12 143 STREET,143 STREET,90 AVENUE,91 AVENUE,,,ADDRESS,Jamaica,,N/A,Closed,,02/01/2014 12:00:00 AM,12 QUEENS,QUEENS,1036513,194882,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70142850452478,-73.81151181429665,"(40.70142850452478, -73.81151181429665)"
26984511,12/25/2013 01:54:49 PM,12/25/2013 03:36:50 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11420,150-18 118 STREET,118 STREET,OLD SOUTH ROAD,NORTH CONDUIT AVENUE,,,ADDRESS,SOUTH OZONE PARK,,Precinct,Closed,12/25/2013 09:54:49 PM,12/25/2013 03:36:50 PM,10 QUEENS,QUEENS,1033303,182111,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66639347107932,-73.82318172148322,"(40.66639347107932, -73.82318172148322)"
26985172,12/25/2013 01:53:00 PM,12/25/2013 03:40:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11215,,,3 AVE,10 ST,3 AVENUE,10 STREET,INTERSECTION,BROOKLYN,,N/A,Closed,,12/25/2013 03:40:00 PM,Unspecified BROOKLYN,BROOKLYN,986602,183689,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67086030421992,-73.99152133077823,"(40.67086030421992, -73.99152133077823)"
26985332,12/25/2013 01:52:00 PM,,DSNY,Lot Cleaning,Vacant Lot,8 Request to Clean Vacant Lot,Lot,11414,102-31 RAU COURT,RAU COURT,PEDESTRIAN OVERPASS,104 STREET,,,ADDRESS,Howard Beach,,N/A,Assigned,,,10 QUEENS,QUEENS,1031842,177649,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65415426177626,-73.82847957620586,"(40.65415426177626, -73.82847957620586)"
26986069,12/25/2013 01:49:24 PM,12/25/2013 02:25:46 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11218,1218 40TH STREET,40TH STREET,,,,,LATLONG,BROOKLYN,,Precinct,Closed,12/25/2013 09:49:24 PM,12/25/2013 02:25:46 PM,01 BROOKLYN,BROOKLYN,987428,172736,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64079645978603,-73.98854886449412,"(40.64079645978603, -73.98854886449412)"
26986098,12/25/2013 01:48:11 PM,03/04/2014 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11232,208 42 STREET,42 STREET,2 AVENUE,3 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,03/04/2014 12:00:00 AM,07 BROOKLYN,BROOKLYN,980970,177289,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65329342313567,-74.01182088109466,"(40.65329342313567, -74.01182088109466)"
26986442,12/25/2013 01:47:00 PM,12/26/2013 12:00:00 PM,DSNY,Manhattan 04,Other Enforcement,E10 Obstruction (Street/Sidewalk),Sidewalk,10001,300 WEST 30 STREET,WEST 30 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,12/26/2013 12:00:00 PM,04 MANHATTAN,MANHATTAN,985434,212467,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74984931032644,-73.99572676558974,"(40.74984931032644, -73.99572676558974)"
26986494,12/25/2013 01:46:06 PM,,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,10040,9 THAYER STREET,THAYER STREET,NAGLE AVENUE,SHERMAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,,,12 MANHATTAN,MANHATTAN,1004728,253245,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.861749992284324,-73.92596744617518,"(40.861749992284324, -73.92596744617518)"
26986111,12/25/2013 01:45:53 PM,12/26/2013 11:52:29 AM,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,N/A,Closed,01/02/2014 11:45:07 AM,12/26/2013 11:45:07 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26986484,12/25/2013 01:43:47 PM,12/26/2013 01:46:24 PM,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,N/A,Closed,12/26/2013 01:43:47 PM,12/25/2013 01:46:19 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26986391,12/25/2013 01:42:00 PM,12/30/2013 08:30:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10065,,,,,EAST 64 STREET,LEXINGTON AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,12/30/2013 08:30:00 AM,08 MANHATTAN,MANHATTAN,993696,218119,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.765357639948846,-73.96590002340972,"(40.765357639948846, -73.96590002340972)"
26985364,12/25/2013 01:40:54 PM,03/04/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Illegal Conversion Of Commercial Bldg/Space To Other Uses,,11232,208 42 STREET,42 STREET,2 AVENUE,3 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,03/04/2014 12:00:00 AM,07 BROOKLYN,BROOKLYN,980970,177289,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65329342313567,-74.01182088109466,"(40.65329342313567, -74.01182088109466)"
26984873,12/25/2013 01:40:00 PM,12/30/2013 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11218,723 EAST 5 STREET,EAST 5 STREET,DITMAS AVENUE,AVENUE F,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/30/2013 12:00:00 PM,12 BROOKLYN,BROOKLYN,991513,170477,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63459357924065,-73.97383201146106,"(40.63459357924065, -73.97383201146106)"
26984743,12/25/2013 01:40:00 PM,12/27/2013 12:00:00 PM,DSNY,Brooklyn South 10,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11219,1337 64 STREET,64 STREET,13 AVENUE,14 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/27/2013 12:00:00 PM,10 BROOKLYN,BROOKLYN,984252,167363,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62604928445417,-73.99999279508796,"(40.62604928445417, -73.99999279508796)"
26983499,12/25/2013 01:39:48 PM,12/25/2013 01:55:58 PM,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Street/Sidewalk,11219,1047 54 STREET,54 STREET,FT HAMILTON PARKWAY,11 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/25/2013 09:39:48 PM,12/25/2013 01:55:59 PM,12 BROOKLYN,BROOKLYN,984136,170801,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63548586729666,-74.00041073806099,"(40.63548586729666, -74.00041073806099)"
26984081,12/25/2013 01:38:04 PM,12/25/2013 02:26:49 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10467,3531 BARNES AVENUE,BARNES AVENUE,EAST 211 STREET,EAST 213 STREET,,,ADDRESS,BRONX,,Precinct,Closed,12/25/2013 09:38:04 PM,12/25/2013 02:26:49 PM,12 BRONX,BRONX,1022508,259075,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.877692392873996,-73.86165556129852,"(40.877692392873996, -73.86165556129852)"
26983948,12/25/2013 01:34:17 PM,02/03/2014 11:45:25 AM,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,11226,2801 BEVERLY ROAD,BEVERLY ROAD,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,01/24/2014 01:34:17 PM,02/03/2014 11:45:25 AM,17 BROOKLYN,BROOKLYN,997924,174283,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64503265639475,-73.95072599873114,"(40.64503265639475, -73.95072599873114)"
26984756,12/25/2013 01:29:40 PM,12/25/2013 03:00:51 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10470,106 EAST 236 STREET,EAST 236 STREET,ONEIDA AVENUE,KEPLER AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,12/25/2013 09:29:40 PM,12/25/2013 03:00:51 PM,12 BRONX,BRONX,1019550,266370,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.89772717896304,-73.87231349294288,"(40.89772717896304, -73.87231349294288)"
26985943,12/25/2013 01:27:00 PM,,DEP,Department of Environmental Protection,Sewer,Manhole Sunken/Damaged/Raised (SB1),,11228,,,,,FORT HAMILTON PARKWAY,78 STREET,INTERSECTION,BROOKLYN,,N/A,Started,,12/25/2013 02:20:00 PM,10 BROOKLYN,BROOKLYN,979045,166733,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62431853750329,-74.01875029754684,"(40.62431853750329, -74.01875029754684)"
26984815,12/25/2013 01:25:00 PM,01/27/2014 09:00:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10461,1848 MAYFLOWER AVE,MAYFLOWER AVE,BUHRE AVE,MORRIS PARK AVE,,,ADDRESS,BRONX,,N/A,Closed,,01/27/2014 09:00:00 AM,Unspecified BRONX,BRONX,1030145,248434,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84844970738991,-73.83411239841176,"(40.84844970738991, -73.83411239841176)"
26983965,12/25/2013 01:24:22 PM,12/25/2013 02:37:07 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11206,89 MOORE STREET,MOORE STREET,GRAHAM AVENUE,HUMBOLDT STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/25/2013 09:24:22 PM,12/25/2013 02:37:08 PM,01 BROOKLYN,BROOKLYN,1000311,195702,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.703818970933284,-73.94207345177706,"(40.703818970933284, -73.94207345177706)"
26984512,12/25/2013 01:21:31 PM,12/25/2013 02:20:38 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10473,2017 HERMANY AVENUE,HERMANY AVENUE,PUGSLEY AVENUE,OLMSTEAD AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,12/25/2013 09:21:31 PM,12/25/2013 02:20:17 PM,09 BRONX,BRONX,1024470,239527,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82403027762168,-73.85467807068015,"(40.82403027762168, -73.85467807068015)"
26983496,12/25/2013 01:19:00 PM,12/25/2013 02:50:00 PM,DEP,Department of Environmental Protection,Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),,10314,186 MONAHAN AVENUE,MONAHAN AVENUE,KELLY BOULEVARD,DENKER PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,12/25/2013 02:50:00 PM,02 STATEN ISLAND,STATEN ISLAND,942003,154244,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58993963630161,-74.15211073982971,"(40.58993963630161, -74.15211073982971)"
26985749,12/25/2013 01:18:45 PM,02/01/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,,11362,63-24 254 STREET,254 STREET,64 AVENUE,CULLMAN AVENUE,,,ADDRESS,Little Neck,,N/A,Closed,,02/01/2014 12:00:00 AM,11 QUEENS,QUEENS,1060685,214791,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.755897801934836,-73.72410906209554,"(40.755897801934836, -73.72410906209554)"
26985117,12/25/2013 01:16:11 PM,01/22/2014 10:11:16 AM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10282,20 RIVER TERRACE,RIVER TERRACE,MURRAY STREET,PARK PLACE WEST,,,ADDRESS,NEW YORK,,N/A,Closed,12/30/2013 01:16:11 PM,01/22/2014 10:11:16 AM,01 MANHATTAN,MANHATTAN,979732,200478,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71694137946177,-74.01629809190332,"(40.71694137946177, -74.01629809190332)"
26985676,12/25/2013 01:14:24 PM,12/25/2013 02:18:34 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11370,21-09 76 STREET,76 STREET,21 AVENUE,DITMARS BOULEVARD,,,ADDRESS,EAST ELMHURST,,Precinct,Closed,12/25/2013 09:14:24 PM,12/25/2013 02:18:34 PM,01 QUEENS,QUEENS,1013702,219838,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77003183319044,-73.89367105434357,"(40.77003183319044, -73.89367105434357)"
26986318,12/25/2013 01:14:00 PM,12/25/2013 04:55:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11004,264-22 LANGSTON AVENUE,LANGSTON AVENUE,73 AVENUE,GLEN OAKS GOLF BOUNDARY,,,ADDRESS,Glen Oaks,,N/A,Closed,,12/25/2013 04:55:00 PM,13 QUEENS,QUEENS,1063337,213841,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.753266983826826,-73.71454795021081,"(40.753266983826826, -73.71454795021081)"
26983933,12/25/2013 01:14:00 PM,12/27/2013 12:00:00 PM,DSNY,BCC - Queens East,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11423,,,FRANCIS LEWIS BOULEVARD,GRAND CENTRAL PARKWAY,FRANCIS LEWIS BOULEVARD,GRAND CENTRAL PARKWAY,INTERSECTION,Hollis,,DSNY Garage,Closed,,12/27/2013 12:00:00 PM,08 QUEENS,QUEENS,1049056,203984,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72632826410741,-73.76618765662435,"(40.72632826410741, -73.76618765662435)"
26985584,12/25/2013 01:13:00 PM,12/25/2013 05:20:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,3 AVE,151 ST E,3 AVE,151 ST E,INTERSECTION,,,N/A,Closed,,12/25/2013 05:20:00 PM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26983926,12/25/2013 01:12:00 PM,12/25/2013 01:55:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11355,,,COLLEGE POINT BLVD,BLOSSOM AVE,COLLEGE POINT BOULEVARD,BLOSSOM AVENUE,INTERSECTION,Flushing,,N/A,Closed,,12/25/2013 01:55:00 PM,Unspecified QUEENS,QUEENS,1030721,213097,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75145646745757,-73.83227500973547,"(40.75145646745757, -73.83227500973547)"
26986458,12/25/2013 01:11:22 PM,12/25/2013 02:47:29 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11375,101-20 67 DRIVE,67 DRIVE,BOOTH STREET,QUEENS BOULEVARD,,,ADDRESS,FOREST HILLS,,Precinct,Closed,12/25/2013 09:11:22 PM,12/25/2013 02:47:29 PM,06 QUEENS,QUEENS,1025212,203533,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72523293109059,-73.8522165082595,"(40.72523293109059, -73.8522165082595)"
26984767,12/25/2013 01:11:00 PM,12/25/2013 01:31:00 PM,DEP,Department of Environmental Protection,Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),,10314,186 MONAHAN AVENUE,MONAHAN AVENUE,KELLY BOULEVARD,DENKER PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,12/25/2013 01:31:00 PM,02 STATEN ISLAND,STATEN ISLAND,942003,154244,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58993963630161,-74.15211073982971,"(40.58993963630161, -74.15211073982971)"
26984898,12/25/2013 01:10:58 PM,12/25/2013 03:17:21 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11214,8652 23 AVENUE,23 AVENUE,86 STREET,BENSON AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/25/2013 09:10:58 PM,12/25/2013 03:17:22 PM,11 BROOKLYN,BROOKLYN,986295,157727,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.59960021511547,-73.99263589570445,"(40.59960021511547, -73.99263589570445)"
26985120,12/25/2013 01:08:00 PM,12/26/2013 12:00:00 PM,DSNY,BCC - Queens East,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11356,18-18 123 STREET,123 STREET,18 AVENUE,20 AVENUE,,,ADDRESS,College Point,,DSNY Garage,Closed,,12/26/2013 12:00:00 PM,07 QUEENS,QUEENS,1027186,224574,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.782975678985146,-73.84496032971292,"(40.782975678985146, -73.84496032971292)"
26984034,12/25/2013 01:07:57 PM,02/24/2014 06:23:21 AM,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Kitchen/Food Prep Area,Other (Explain Below),11101,41-00 NORTHERN BOULEVARD,NORTHERN BOULEVARD,41 STREET,36 AVENUE,,,ADDRESS,LONG ISLAND CITY,,N/A,Closed,02/23/2014 01:07:57 PM,02/24/2014 06:23:21 AM,01 QUEENS,QUEENS,1005632,213534,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75275218231367,-73.92282576722597,"(40.75275218231367, -73.92282576722597)"
26984017,12/25/2013 01:07:00 PM,12/26/2013 12:00:00 PM,DSNY,BCC - Queens West,Sanitation Condition,12 Dead Animals,Sidewalk,11103,,,30 ROAD,46 STREET,30 ROAD,46 STREET,INTERSECTION,Astoria,,DSNY Garage,Closed,,12/26/2013 12:00:00 PM,01 QUEENS,QUEENS,1008940,216465,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.760788407690114,-73.9108754193048,"(40.760788407690114, -73.9108754193048)"
